city,county,county_pene_rate,dist_sth,dist_sys_voters_pen,dist_voters_indist_est,dist_voters_indist_rate,distcen_hh_indist,in_district,state,sys_census_hh_pene_rate,sys_census_hh_zip_pene,sys_code,sys_media,sys_name,sys_subscribers,sys_type,system_type,zip_census_hh_in_zip,zip_code,zip_l2_voters_in_zip,zone_int
Trenton,Mercer,0.8980377,168,0,0,0,0,N,NJ,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",3911,08629,5325,9762
Trenton,Mercer,0.8980377,168,0,0,0,0,N,NJ,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",8544,08638,12372,9762
Joint Base MDL,Burlington,0.7980052,168,0,0,0,0,N,NJ,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",746,08640,265,9762
Joint Base MDL,Burlington,0.7980052,168,0,0,0,0,N,NJ,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1163,08641,435,9762
Lawrence Township,Mercer,0.8980377,168,0,0,0,0,N,NJ,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",12423,08648,18444,9762
Trenton,Mercer,0.8980377,168,0,0,0,0,N,NJ,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",7937,08690,14202,9762
Trenton,Mercer,0.8980377,168,0,0,0,0,N,NJ,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",6145,08691,10365,9762
Richland,Lebanon,0.6214644,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1059,17087,1230,9762
Alburtis,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",2156,18011,3274,9762
Bangor,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",6912,18013,9974,9762
Bath,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",4558,18014,6834,9762
Bethlehem,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",11217,18015,18698,9762
Bethlehem,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",14854,18017,24076,9762
Bethlehem,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",13995,18018,18287,9762
Bethlehem,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",7652,18020,13042,9762
Breinigsville,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",3508,18031,5451,9762
Catasauqua,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",3782,18032,5007,9762
Center Valley,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",2627,18034,4969,9762
Cherryville,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",99,18035,187,9762
Coopersburg,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",4980,18036,8823,9762
Coplay,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",3045,18037,4311,9762
Danielsville,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1120,18038,1835,9762
Easton,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",6415,18040,10524,9762
East Greenville,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",2071,18041,3009,9762
Easton,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",15126,18042,21939,9762
Easton,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",10670,18045,17621,9762
Emmaus,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",7157,18049,11072,9762
Fogelsville,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1210,18051,2268,9762
Whitehall,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",11118,18052,15418,9762
Germansville,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",877,18053,1388,9762
Green Lane,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1928,18054,2884,9762
Hellertown,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",4910,18055,7282,9762
Hereford,Berks,0.6699231,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",277,18056,436,9762
Laurys Station,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",457,18059,702,9762
Macungie,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",9722,18062,15566,9762
Nazareth,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",9110,18064,15724,9762
New Tripoli,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",2174,18066,3835,9762
Northampton,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",7618,18067,11207,9762
Orefield,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",2844,18069,4995,9762
Palm,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",312,18070,504,9762
Pen Argyl,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",2580,18072,3887,9762
Pennsburg,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",3428,18073,5663,9762
Perkiomenville,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",2184,18074,3236,9762
Red Hill,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1174,18076,1572,9762
Riegelsville,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1031,18077,1477,9762
Schnecksville,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",2667,18078,4632,9762
Slatington,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",4784,18080,6406,9762
Tatamy,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",226,18085,506,9762
Trexlertown,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",291,18087,370,9762
Walnutport,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",3438,18088,5041,9762
Wind Gap,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",2310,18091,3372,9762
Zionsville,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1183,18092,2105,9762
Allentown,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1573,18101,1986,9762
Allentown,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",16297,18102,22133,9762
Allentown,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",17703,18103,25298,9762
Allentown,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",16905,18104,27993,9762
Allentown,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",2812,18106,4251,9762
Allentown,Lehigh,0.6692848,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",6814,18109,8627,9762
Mount Bethel,Northampton,0.7113197,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1777,18343,2461,9762
Doylestown,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",11046,18901,18803,9762
Doylestown,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",7362,18902,14513,9762
Carversville,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",38,18913,280,9762
Chalfont,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",7047,18914,13397,9762
Colmar,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",605,18915,834,9762
Dublin,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",922,18917,1185,9762
Erwinna,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",285,18920,494,9762
Fountainville,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",456,18923,680,9762
Furlong,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1985,18925,3852,9762
Hilltown,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",179,18927,176,9762
Jamison,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",2998,18929,5860,9762
Kintnersville,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",969,18930,1706,9762
Line Lexington,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",246,18932,371,9762
Lumberville,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",128,18933,180,9762
Mechanicsville,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",84,18934,249,9762
Montgomeryville,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",222,18936,151,9762
New Hope,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",6474,18938,10148,9762
Newtown,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",11073,18940,21414,9762
Ottsville,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1334,18942,2030,9762
Perkasie,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",9008,18944,15842,9762
Pipersville,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",2092,18947,3886,9762
Quakertown,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",13606,18951,20656,9762
Richboro,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",3213,18954,6895,9762
Richlandtown,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",598,18955,856,9762
Sellersville,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",5306,18960,8260,9762
Souderton,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",5278,18964,8242,9762
Southampton,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",14137,18966,26161,9762
Telford,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",5979,18969,9317,9762
Upper Black Eddy,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1426,18972,2074,9762
Warminster,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",16316,18974,26577,9762
Warrington,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",7714,18976,13534,9762
Washington Crossing,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1677,18977,3266,9762
Abington,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",6603,19001,11150,9762
Ambler,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",12493,19002,21900,9762
Ardmore,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",5522,19003,8715,9762
Bala Cynwyd,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",3497,19004,6733,9762
Huntingdon Valley,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",8021,19006,14543,9762
Bristol,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",8538,19007,12681,9762
Broomall,Delaware,0.8846644,168,35.171941669657,2251,0.1605563,1192.3461062361057,Y,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",7313,19008,14020,9762
Bryn Athyn,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",342,19009,792,9762
Bryn Mawr,Delaware,0.8846644,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",7587,19010,13947,9762
Cheltenham,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",2260,19012,4252,9762
Chester,Delaware,0.8846644,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",12576,19013,20542,9762
Aston,Delaware,0.8846644,168,6.68751270393831,428,0.03142668,249.8424103758218,Y,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",7825,19014,13619,9762
Brookhaven,Delaware,0.8846644,168,2.42187958781136,155,0.01527395,99.53002266825568,Y,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",6411,19015,10148,9762
Clifton Heights,Delaware,0.8846644,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",9455,19018,13329,9762
Bensalem,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",21886,19020,31509,9762
Croydon,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",3708,19021,5410,9762
Crum Lynne,Delaware,0.8846644,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1319,19022,2034,9762
Darby,Delaware,0.8846644,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",7433,19023,11494,9762
Dresher,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1957,19025,4177,9762
Drexel Hill,Delaware,0.8846644,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",12393,19026,20018,9762
Elkins Park,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",8026,19027,12528,9762
Essington,Delaware,0.8846644,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1746,19029,2472,9762
Fairless Hills,Bucks,0.9261448,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",4996,19030,7510,9762
Flourtown,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1675,19031,3437,9762
Folcroft,Delaware,0.8846644,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",2414,19032,3594,9762
Folsom,Delaware,0.8846644,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",2972,19033,5044,9762
Fort Washington,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",2227,19034,4385,9762
Gladwyne,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1452,19035,2922,9762
Glenolden,Delaware,0.8846644,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",5303,19036,7640,9762
Glenside,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",12027,19038,21177,9762
Hatboro,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",8161,19040,13509,9762
Haverford,Delaware,0.8846644,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",2634,19041,5269,9762
Holmes,Delaware,0.8846644,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",1188,19043,1741,9762
Horsham,Montgomery,0.892579,168,0,0,0,0,N,PA,0.01562503,3070650,9762,Comcast,DISH- I+ Philadelphia,47979,satellite,"Comcast/DISH- I+ Philadelphia, PA (9762)",6501,19044,9396,9762
